price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built
630000,4,2,2480,3680,1.5,0,0,4,7,1470,1916
707000,3,1.5,1980,4000,2,0,0,3,8,1980,1919
350000,3,3.25,1460,1592,2,0,0,3,8,1130,2006
305240,3,1,1300,9000,1,0,0,3,7,1300,1956
431000,2,1,1000,6500,1,0,0,4,7,1000,1918
105000,3,1,840,8400,1,0,0,3,6,840,1959
363000,4,2.5,2180,9281,2,0,0,3,8,2180,2004
725000,4,2.75,2440,7042,1.5,0,2,4,7,1640,1941
357000,3,2,2460,53882,1,1,4,3,7,2460,1955
429900,4,3.25,3760,4675,2,0,0,3,8,2740,2007
375000,4,2,2070,9822,1,0,0,5,7,2070,1955
459000,2,2.5,1240,1249,3,0,0,3,8,1240,2006
435000,3,2.5,2300,9521,2,0,0,3,8,2300,2003
593500,5,3.25,4300,50405,2,0,0,3,8,3220,1972
8.00E+05,3,2.5,3240,7857,2,0,0,3,10,3240,1994
544000,4,2.5,2030,3974,2,0,0,3,8,2030,1994
259000,4,1.5,1490,7560,2,0,0,3,7,1490,1966
420000,4,2.5,2480,8626,2,0,0,3,10,2480,2001
107000,2,1,670,4720,1,0,0,4,6,670,1948
530000,4,2.75,2740,7872,2,0,0,3,10,2740,2015
779950,2,2.5,2680,7625,1,0,0,3,9,2680,2002
550000,3,2.75,2330,4780,2,0,3,3,8,1730,1930
195000,3,1,1280,6967,1.5,0,0,3,7,1280,1949
222000,3,1.75,1240,7560,1,0,0,3,8,1070,1967
306888,2,1.5,1010,7719,2,0,0,3,7,1010,1981
480000,3,2.25,1820,15000,1,0,0,3,7,1480,1978
501000,4,1,2070,7519,1,0,0,3,7,1160,1963
777700,3,2.5,2260,251460,1.5,0,0,3,10,2260,1995
360000,3,2.25,2130,8466,1,0,0,3,7,1290,1983
424950,4,3.25,3266,5398,2,0,0,3,8,3266,2014
380000,6,2,1870,6969,1,0,0,4,7,1870,1968
130000,2,1,840,6654,1,0,0,3,7,840,1951
215000,3,1,1060,7900,1,0,0,3,7,1060,1961
1385000,5,3.75,3290,6480,2,0,0,5,10,2190,1938
770000,3,2,2350,5700,1.5,0,0,4,8,1810,1939
325000,2,2.25,1550,2285,2,0,0,3,8,1550,2007
872000,4,2.25,2860,40284,2,0,0,3,10,2860,1983
365000,4,2.5,2030,7210,1,0,0,5,7,1330,1969
472500,4,2.5,2960,223462,2,0,0,3,10,2960,2001
750000,4,2,2640,5000,2,0,0,3,7,2040,1949
525888,5,1.75,2550,71874,1,0,0,5,7,1810,1960
865000,2,1,1470,5400,1.5,0,0,3,8,1470,1912
739500,3,3.25,4460,51177,2,0,0,3,9,4460,2005
495000,4,3,3620,403693,2,0,2,3,9,3620,1980
310000,2,1,770,8149,1,0,0,4,6,770,1948
252000,3,1.75,1430,7700,1,0,0,4,7,980,1981
685000,2,1.5,1090,4013,1.5,0,0,3,7,1090,1900
3640900,4,3.25,4830,22257,2,1,4,4,11,4830,1990
495000,4,2.5,2980,12075,1,0,0,3,8,1910,2007
250000,1,0.75,940,87120,1,0,0,3,6,940,1944
629000,3,2.5,2160,1912,2,0,0,3,9,1970,2014
439000,3,2.5,1680,2801,2,0,0,3,7,1680,2011
940000,4,2,2490,9525,2,0,0,5,9,2490,1968
225000,3,1,1200,9936,1,0,0,4,6,1200,1969
479000,4,2.25,2270,9464,1.5,0,0,4,7,1520,1940
220000,4,1.5,1240,9600,1,0,0,3,7,1240,1971
455000,5,2,1870,13970,1,0,0,4,7,1120,1969
780000,4,2.5,2730,10281,2,0,2,3,9,2730,1996
187000,2,1.75,1050,2926,1,0,0,4,8,1050,1974
730000,4,1.5,2340,5000,2,0,0,3,8,2100,1912
430000,3,2,2350,12480,1,0,0,3,7,1600,1981
562500,3,2.5,2030,7549,1,0,0,3,8,2030,1988
879950,4,2.75,3020,7203,2,0,0,3,9,3020,2014
570000,3,2.5,3150,20189,2,0,0,3,10,3150,1990
343500,3,2,1660,7509,1,0,0,3,7,1660,2002
842500,5,4,2980,4500,1.5,0,0,3,7,2070,1921
475000,2,1,1490,3825,1,0,0,3,7,860,1929
750000,4,2.5,2850,12429,2,0,0,3,9,2850,2008
4.00E+05,4,3,2240,7035,2,0,0,3,7,2240,1942
680000,4,2.75,2220,5310,1,0,0,5,7,1170,1951
385000,4,3,2253,7700,2,0,0,3,7,2253,1957
199000,2,1,720,7200,1,0,0,5,6,720,1943
350000,4,2.25,1770,7778,2,0,0,3,7,1770,1998
326000,3,1,1030,9834,1,0,0,3,7,1030,1969
458000,3,2.5,1870,5013,2,0,0,3,8,1870,2003
661000,3,2,1820,4418,2,0,0,4,8,1820,1994
525000,2,1,1000,4950,1,0,0,3,7,800,1948
839990,4,2.75,3660,5637,2,0,0,3,9,3660,2014
525000,3,3,2470,36445,2,0,0,4,8,2470,1980
449228,5,2.5,3020,24750,1,0,0,3,8,1650,1965
650000,3,1,920,6750,1,0,0,4,7,920,1951
840500,3,2,2520,5400,1.5,0,0,4,8,1410,1906
450000,3,2.5,2180,4226,2,0,0,3,8,2180,2004
660000,2,1,1670,8195,1,0,0,3,7,1670,1954
365000,4,2,1940,25600,1,0,0,1,8,1940,1962
328000,3,2.5,2242,4800,2,0,0,3,8,2242,2013
294000,3,1.5,2060,15050,1.5,0,0,4,7,2060,1938
260000,5,1,1600,7350,1,0,0,5,7,1600,1962
325000,2,1,990,15120,1,0,0,4,6,990,1953
550000,2,1,950,4080,1,0,0,4,7,950,1924
550000,3,2.5,2010,2261,2,0,0,3,8,1390,2014
398500,4,2.5,2820,6666,2,0,0,3,9,2820,2007
390000,3,1.75,1300,10030,1,0,0,4,7,1300,1967
487500,4,2.5,2810,6296,2,0,0,3,9,2810,2013
257000,3,2.5,1740,3721,2,0,0,3,8,1740,2009
468000,4,2.5,2150,8165,1,0,0,3,8,1430,1957
479000,3,2.5,1260,889,3,0,0,3,8,1260,2008
352500,3,2.25,1410,14110,1,0,2,3,7,1170,1987
779380,5,2.5,2590,7084,2,0,0,3,8,2590,2014
310000,4,2.5,2430,5499,2,0,0,3,8,2430,2002
544900,3,2.5,1990,4936,2,0,0,3,8,1990,2004
3.00E+05,4,2.5,1910,4862,2,0,0,3,7,1910,2005
228000,3,1,1000,16376,1,0,0,3,7,1000,1959
733000,4,1.75,1930,3876,1.5,0,0,5,7,1450,1924
473000,2,1,900,5100,1,0,0,4,7,900,1909
760000,4,2.5,2430,6099,1,0,0,5,8,1470,1965
309000,3,2.25,1980,8755,1,0,0,4,7,1300,1963
265000,3,1.5,1530,7500,1.5,0,0,3,7,1530,1986
795000,3,3.5,3190,10223,2,0,0,3,10,2560,1994
994000,3,2.25,2510,6339,1.5,0,2,5,8,1810,1932
335000,3,1.5,2240,87625,1.5,0,0,2,7,1480,1980
575000,3,1.75,2270,10136,2,0,0,3,8,2270,1979
1989000,3,2.5,2880,13500,1,0,4,5,8,1520,1950
395000,3,2.5,1630,15200,1,0,0,3,7,1120,1988
423000,4,2.5,2320,4254,2,0,0,3,8,2320,2004
545800,4,2.5,1980,4500,2,0,0,3,8,1980,1989
585000,3,2.5,1740,2350,2,0,0,3,8,1130,1995
285000,3,1.5,1480,7117,1,0,0,3,7,1170,1960
270000,3,2.25,1760,8287,1,0,0,3,7,1160,1986
370000,3,1,1440,8287,1.5,0,0,4,7,1440,1928
525000,3,2.25,2040,435600,2,0,2,4,7,2040,1983
490000,4,2.25,2800,10800,1,0,0,3,8,1680,1977
452000,2,1.75,1740,5400,1,0,0,4,7,990,1946
375000,3,1,1200,5404,1,0,0,3,6,1200,1937
475000,3,2.5,1320,1310,3,0,0,3,8,1320,2006
753000,3,2.25,2290,9047,2,0,0,4,8,2290,1984
335000,3,2.5,1700,6698,2,0,0,3,7,1700,1997
345500,3,1,1350,8581,1,0,0,5,6,1350,1944
220000,3,1.5,1600,10548,1,0,0,4,7,1600,1962
217000,3,1,1110,9827,1,0,0,3,7,1110,1966
496700,3,2.5,1740,5782,2,0,0,4,8,1740,1989
275000,5,2,2260,11970,1,0,0,4,7,1250,1962
449950,4,2.5,2070,7312,1,0,0,4,7,1230,1977
479950,3,2,1820,1358,3,0,0,3,9,1820,2014
1100000,4,3,3320,5760,2,0,0,3,9,2120,1954
325000,3,2.5,2000,7205,2,0,0,3,8,2000,1998
1698890,4,4.5,3860,15246,2,0,4,3,11,2940,2004
275000,3,2,1540,10410,1,0,0,4,7,1540,1967
222000,2,2,1360,3300,2,0,0,3,6,1360,2004
765000,4,3,4410,5104,2,0,0,3,9,3400,2006
422000,4,2.5,2930,5973,2,0,0,3,10,2930,2008
615000,3,1.75,1900,5000,1,0,0,5,7,950,1951
480000,4,2.5,2480,5100,2,0,0,3,8,2480,2007
452000,3,2.5,1530,5032,2,0,0,3,7,1530,1998
389000,3,1.5,2030,10075,1,0,0,5,7,1080,1961
525000,3,1.75,2870,26500,1.5,0,1,3,8,2870,1948
232500,3,1,1320,8450,1,0,0,3,6,880,1961
389950,3,2.5,2283,3996,2,0,0,3,8,2283,2008
213000,4,1.75,1980,9000,1,0,0,2,7,1480,1978
1970000,8,3.5,4440,6480,2,0,3,5,10,3140,1959
1195000,4,4,4050,9517,2,0,0,3,11,3360,1990
1150000,2,2.25,2320,9300,1.5,0,4,5,9,1920,1937
422000,4,2.5,2310,6650,2,0,2,3,8,2310,2012
353000,4,2.5,2210,13721,2,0,0,3,8,2210,2009
362000,3,2.25,1640,14374,1,0,0,4,7,1140,1963
245000,3,1.75,1480,3900,1,0,0,4,7,1480,1980
1185000,4,2.75,3020,8622,2,0,0,3,9,3020,1976
408200,3,2.5,1800,5761,2,0,0,4,7,1800,1990
260000,3,2.5,1600,2244,2,0,0,3,7,1600,2005
2500000,5,3.25,5620,12672,2,0,0,4,11,4140,1916
183000,3,1.5,1280,4366,2,0,0,4,6,1280,1985
280000,3,2.5,1610,10022,2,0,0,3,7,1610,1996
385000,3,1.75,1350,155073,1,0,0,4,7,1350,1969
365000,4,2.5,2140,7350,2,0,0,3,8,2140,1985
2350000,4,2.25,4370,22863,2.5,0,3,4,10,3670,1907
410000,4,2,1490,13736,1,0,0,4,6,1490,1942
260000,3,2.5,1920,7415,2,0,0,3,7,1920,1989
340000,4,2.5,2170,19785,2,0,0,3,8,2170,1992
450000,3,2.5,1810,914,3,0,0,3,8,1380,2008
495000,3,1,990,6000,1,0,0,3,6,990,1943
221000,3,1,980,7606,1,0,0,3,7,980,1954
910000,5,2.75,3750,8279,2,0,0,3,9,3750,2001
315000,3,1,1170,62290,2,0,0,3,5,1170,1986
154200,4,1,1310,8640,1,0,0,3,6,910,1948
529000,3,1.75,2340,7724,1,0,0,3,10,2340,2010
378500,4,1.75,1700,8640,1,0,0,3,7,850,1955
590000,4,4.25,2360,57514,2,0,0,4,8,2360,1939
725995,4,2.5,3190,7869,2,0,2,3,9,3190,2001
325500,3,1.5,1540,8110,1,0,0,4,7,1190,1959
475000,3,1.75,1260,10065,1,0,0,3,7,1260,1954
320000,3,2,1420,1716,2,0,0,3,7,1050,2003
617450,3,2,1580,14398,1,0,0,3,7,1080,1981
490000,3,2,2070,10023,1,0,0,3,8,1220,1981
712500,3,1.5,1660,8797,1,0,0,4,7,1660,1956
745000,3,2.5,2970,11985,1,0,0,3,9,1770,1995
857000,4,3,3720,29043,2,0,0,3,9,3720,1991
207000,3,1,1980,18730,1,0,0,4,7,1280,1943
196900,3,1,1270,7500,1,0,0,3,6,1270,1954
277554,5,2.25,2350,13000,1,0,0,3,7,2350,1961
372000,4,1,2300,7680,1,0,0,3,7,1270,1959
274900,4,2.5,1970,6600,2,0,0,3,7,1970,1987
198400,3,1,1040,8645,1,0,0,4,7,1040,1962
1400000,3,2,2020,5500,1.5,0,3,3,10,1790,1937
459900,3,1.75,2340,51836,1.5,0,0,3,8,1510,1978
630000,3,2.5,2320,32772,2,0,0,3,9,2320,1992
197000,4,1,1360,11175,1,0,0,3,7,1360,1961
836000,4,2.5,2450,12987,1,0,0,4,9,2030,1980
278000,5,1.5,1820,8712,1,0,0,5,7,1090,1960
439000,4,2.5,2690,9551,2,0,0,3,9,2690,1992
1749000,4,2.5,3910,22710,1.5,0,0,3,8,3910,1908
171800,4,2,1570,9600,1,0,0,3,6,1570,1950
306000,2,1,780,13500,1,0,0,4,7,780,1946
415000,3,2.5,1980,4274,2,0,0,3,7,1980,2003
1600000,5,3.75,3570,10125,2,0,0,3,10,3570,2014
530000,3,2.5,1790,3078,2,0,0,3,8,1790,2010
835000,4,2.5,3650,7784,2,0,0,3,9,3650,2006
760000,5,3.5,3180,14000,2,0,0,5,10,3180,1997
1398000,3,2.5,2910,10044,2,0,0,4,10,2910,1989
799000,4,3.5,3500,8547,2,0,0,3,9,2500,1994
685000,3,2,2060,2900,1.5,0,0,5,8,1330,1931
236775,3,2.5,1830,8372,2,0,0,3,8,1830,1987
242150,4,1.75,1490,8544,1,0,0,4,7,1490,1970
335000,3,1,2320,6750,1,0,0,3,7,1160,1960
510000,3,2,1410,11995,1,0,0,4,8,1410,1965
360000,6,2,2210,9870,2,0,0,4,7,2210,1969
655000,3,1,1270,3600,1.5,0,0,3,7,1270,1906
324950,3,1,1210,7440,1,0,0,3,7,1210,1949
450000,2,1,1340,7250,1,0,0,4,7,1340,1951
328000,4,2.5,1990,3980,2,0,0,3,7,1990,2002
550000,3,1,1140,8180,1,0,0,3,7,1140,1959
975000,3,2.5,2530,7000,2.5,0,4,3,9,2530,1915
725000,4,2.5,2490,5170,2,0,0,4,9,2490,2000
950000,4,3,3230,438213,2,0,0,3,9,3230,1999
1730000,4,3.5,4440,20668,2,0,2,5,10,3240,1965
559500,3,2.25,2150,9250,2,0,0,3,8,2150,1984
405000,3,1.5,1010,7683,1.5,0,0,5,7,1010,1953
330000,2,2.5,1310,2915,2,0,0,3,8,1310,1999
633000,4,2.5,2020,8044,2,0,0,3,8,2020,1990
555000,2,1.5,1190,1361,2,0,0,3,8,1190,2007
546000,2,2.25,1530,1324,2,0,0,3,8,1280,2010
460000,3,2.25,1453,2225,2,0,0,4,8,1453,1986
291500,4,2.5,1770,5000,2,0,0,3,7,1770,2004
390000,3,2.5,2480,53250,2,0,0,3,9,2480,1990
440000,5,1.75,3690,36036,1,0,0,3,9,1890,1985
919950,5,2.75,3170,7062,2,0,0,3,9,3170,2014
495000,4,3,2740,2811,2,0,0,3,8,2240,2003
408000,3,2.25,2800,35362,2,0,0,3,9,2800,1985
217000,3,1,870,5200,1,0,0,5,6,870,1969
552100,3,3,1330,1379,2,0,0,4,8,1120,2005
349950,3,2.5,2240,7565,2,0,0,3,8,2240,1999
380000,4,1.75,1720,9600,1,0,0,4,8,1720,1969
295500,3,1.75,1330,10523,1,0,0,3,7,1000,1981
586000,4,2.25,2130,9000,2,0,0,4,8,2130,1965
292000,4,2.5,2060,5950,2,0,0,3,8,2060,2000
375000,2,1,940,5120,1,0,0,3,7,940,1909
1.00E+06,5,4.25,3920,16258,2,0,0,3,9,2900,1990
443000,5,1.75,1650,3000,1.5,0,0,3,8,1650,1902
737000,2,2.25,2290,9772,1,0,0,3,8,2290,2007
2.00E+06,4,3.75,2870,4500,2,0,3,3,10,2510,2012
640000,4,2,1520,6200,1.5,0,0,3,7,1520,1945
330000,2,1,790,9784,1,0,0,3,6,790,1932
232000,3,1.75,1300,11230,1,0,0,5,7,1300,1968
7.00E+05,3,2.5,2850,36585,2,0,0,3,10,2850,1987
429000,4,2.5,2100,7920,1.5,0,0,4,6,1400,1916
752000,4,1.5,1650,2970,1.5,0,0,3,7,1650,1903
880000,4,2.5,2350,4675,2,0,0,3,9,2150,1923
330000,3,2.5,1870,4657,2,0,0,3,8,1870,2000
330000,4,1.5,2500,9448,1,0,0,4,7,1250,1966
450000,2,1,1020,5000,1.5,0,0,4,6,1020,1906
499000,3,1.75,1750,12325,1,0,0,4,7,1470,1968
823000,3,2.5,2560,9825,2,0,0,4,9,2560,1988
375000,3,2.5,1670,7740,1,0,0,3,7,1130,1974
390000,4,1.75,1910,77574,1,0,0,4,8,1910,1971
312891,5,3,2300,8214,2,0,0,3,8,2300,2013
517000,3,1.75,1740,10000,1,0,0,3,7,1740,1976
610000,3,1,1000,4959,1,0,0,3,8,1000,1945
1815000,4,4.5,4510,12873,2,0,2,3,12,4510,1998
260000,4,2.5,1990,6671,2,0,0,3,7,1990,1989
360000,4,2.5,2750,6259,2,0,0,3,9,2750,2002
850000,4,2.5,2900,9972,2,0,0,3,9,2900,1993
1236000,3,1.5,1670,3852,2,0,3,4,8,1670,1928
287000,3,2,1300,11374,1.5,0,0,5,7,1300,1933
524000,2,1,1120,2000,1.5,0,0,3,7,1120,1910
265000,2,2,1860,10856,1,0,0,3,8,1260,1952
299000,3,2.25,1350,3582,2,0,0,3,8,1350,2010
309950,4,2.75,2310,5000,2,0,0,3,7,2310,2006
791500,4,2,1510,3500,1.5,0,0,5,7,1510,1911
370000,3,2.25,1650,4859,2,0,0,3,7,1650,1988
2890000,4,4,5780,7173,2,0,0,3,11,4130,2008
86500,3,1,840,9480,1,0,0,3,6,840,1960
197500,2,1,820,8860,1,0,0,3,6,820,1950
1400000,5,4,4700,22326,2,0,0,3,11,4700,2002
685000,6,2.25,2770,5854,1.5,0,0,3,8,2120,1921
205000,3,1,1050,8498,1,0,0,3,7,1050,1958
260000,3,1.75,1670,8511,1,0,0,3,7,1340,1985
602000,3,2.25,1580,11580,1,0,0,4,8,1580,1979
390000,3,2.25,1820,7420,2,0,0,4,8,1820,1983
429000,5,2.5,2340,4500,2,0,0,3,7,2340,2009
960000,3,2.5,1730,4102,3,1,4,3,8,1730,1996
732000,3,2,1940,55756,1,0,0,5,9,1940,1954
445000,4,2,2630,9099,1.5,0,0,3,7,1830,1944
425000,4,1.75,2520,11017,1,0,0,4,7,1320,1956
315000,1,2.25,1940,2550,2,0,0,4,7,1100,1979
676000,3,2.5,2240,3825,2,0,0,3,7,2240,1995
250000,3,1.75,1160,6134,1,0,0,3,7,1160,1998
355000,3,1,1360,8968,1,0,0,3,7,1360,1956
471001,3,1.75,1800,6000,1,0,0,5,7,900,1905
490000,4,3,2640,5267,2,0,0,3,7,2640,2001
655000,4,2.25,2170,4080,2,0,0,3,7,1920,1980
330000,3,2.5,1450,5008,1,0,0,3,7,840,2007
1150000,4,4,4460,103382,2,0,0,3,11,4460,2001
645000,3,1.75,1840,4255,1,0,0,3,7,940,1907
369500,3,1.75,1300,20700,1,0,0,3,7,1300,1962
585000,3,1.75,1840,7350,1,0,0,3,8,1370,1974
775000,4,3.5,3390,3960,2,0,0,3,10,3390,2008
418500,2,1,790,5800,1,0,0,3,6,790,1943
650000,4,2.5,2580,9450,1,0,0,4,8,1660,1959
234000,3,1,1040,8128,1,0,0,3,6,1040,1983
222500,3,1,990,10125,1,0,0,3,7,990,1972
583800,3,2.5,2480,6600,2,0,0,3,8,2480,2002
273000,3,2.25,2160,7964,2,0,0,3,8,2160,1991
910000,2,2.5,2000,5150,2,0,4,3,9,2000,1992
340000,3,2.25,2630,9916,2,0,0,4,9,2630,1988
310000,5,3,2270,5001,1,0,0,3,7,1360,1989
6.00E+05,3,2.5,2680,43995,2,0,0,3,9,2680,1986
325000,3,2.25,2450,49658,1,0,0,3,7,1770,1978
326250,3,1,1060,9663,1,0,0,3,7,1060,1967
1089000,5,3.25,5600,107157,2,0,0,3,10,3440,1988
335000,3,1.5,1560,9600,1,0,0,4,7,1560,1961
369000,3,1.5,2110,5195,1,0,0,3,7,1210,1959
370000,2,1,820,6550,1,0,0,3,7,820,1949
526000,3,2.25,2000,18099,1,0,0,4,8,1250,1978
292500,2,1,880,17743,1,0,0,4,5,880,1951
350000,3,1,1010,7680,1,0,0,4,7,1010,1967
6.00E+05,3,1.75,1670,39639,1,0,0,4,8,1670,1976
439000,4,2,1800,5465,1,0,0,3,7,900,1942
683000,4,2.5,2620,10489,2,0,0,3,9,2620,1990
550000,3,2,1810,12825,1,0,0,4,7,1810,1960
290900,2,2,1610,17600,2,0,0,3,6,1610,1930
1360000,2,1.75,2620,14138,2,1,4,3,8,2120,1931
757500,4,2.5,3420,6845,2,0,0,3,9,3420,2009
595000,4,2.5,1990,2175,2,0,0,3,8,1680,2005
291000,3,1,1280,10500,1.5,0,0,4,5,1280,1941
317000,3,2,2020,7260,1.5,0,0,3,7,1180,1926
379400,4,1.75,2120,7680,1,0,0,4,7,1060,1950
6.00E+05,2,1,920,5029,1,0,0,4,7,920,1938
524000,4,2.75,2310,5000,1.5,0,0,5,8,1480,1908
240000,3,1,1150,4825,1,0,0,4,6,1150,1957
692500,3,2.25,3420,9900,1,0,0,3,9,1710,1963
895000,5,2.5,2550,20875,1,0,0,4,9,1610,1953
545000,4,2.5,2040,6034,2,0,0,3,7,2040,1990
385000,3,1.75,1180,10541,1,0,0,4,7,940,1981
740000,4,2.25,2860,26136,1,0,0,3,8,1640,1977
362500,4,1.75,1450,8450,1,0,0,3,7,1450,1960
356500,4,1.75,1570,9670,1,0,0,3,7,1170,1959
170000,3,1.75,1370,10780,1,0,0,3,7,1370,1959
438000,3,2.5,1650,3031,2,0,0,3,7,1650,2003
446500,3,2.5,2650,7286,2,0,0,3,8,2650,1990
460000,4,2.5,2080,17532,2,0,0,3,9,2080,1996
550000,4,3,2670,5000,2,0,2,3,7,2670,1916
299500,3,1,1380,10875,1,0,0,3,7,1380,1977
585000,4,2.5,2200,9099,2,0,0,3,8,2200,1994
550000,3,3.5,1450,1091,2,0,0,3,8,1200,2007
1360000,4,3.5,4120,12626,2,0,1,3,11,3970,2014
719000,3,2.5,2120,9307,2,0,0,4,9,2120,1984
470000,3,1,1010,5000,1,0,0,3,7,1010,1952
650000,5,3.5,3990,10120,2,0,0,3,9,2820,1990
270000,3,2.25,2140,9990,1,0,0,4,8,2140,1962
595000,3,2.5,2250,8300,2,0,0,3,8,2250,2003
852880,4,3.25,3450,6184,2,0,0,3,9,3450,2014
910000,4,2.5,3350,29242,2,0,0,3,11,3350,1988
415000,3,1.75,1790,15142,1,0,0,3,7,1360,1976
215000,3,1.75,1280,10016,1,0,0,4,7,1280,1975
225800,4,1,1100,7110,1,0,0,4,7,880,1907
248000,3,1,1260,6000,1,0,0,4,6,1260,1954
307500,3,1,980,6530,1,0,0,3,7,980,1969
740000,3,2.5,2200,3000,2,0,0,3,9,1530,2002
825500,3,2.5,2780,11964,2,0,0,3,9,2780,2009
325000,2,1,1060,6050,1,0,0,3,7,940,1939
257000,3,1.75,1540,8223,1,0,0,4,7,1070,1987
345000,3,1.5,1390,13860,2,0,0,3,7,1390,1979
530000,4,2.25,1980,15086,2,0,0,3,8,1980,1981
1135000,6,4.25,6900,244716,2,0,0,4,9,4820,2002
470000,2,1,900,5512,1,0,0,3,7,900,1947
479000,3,2.25,2110,11319,2,0,0,4,8,2110,1978
265000,2,1.75,1090,3272,1,0,0,5,8,1090,1970
358000,4,2,2200,3060,1,0,0,3,7,1100,1908
561600,4,2.5,2350,6624,2,0,0,3,9,2350,1990
355000,3,2,1220,1186,3,0,0,3,8,1220,2007
536751,3,1.75,1930,6360,1,0,0,3,9,1930,2013
425000,2,1,750,4000,1,0,0,2,6,750,1933
710000,4,2.5,3060,5000,2,0,0,3,9,3060,2006
549000,2,1,1140,5400,1,0,0,5,7,1140,1908
389999,4,2.5,1890,15770,2,0,0,4,7,1890,1968
435000,3,2.5,1730,46638,2,0,0,3,8,1730,1991
485000,3,1.75,2180,7318,1,0,0,4,7,1210,1967
450000,3,1,1350,92721,1,0,0,2,6,1200,1946
655000,2,2.25,1460,1851,2,0,0,3,9,1180,2014
399950,3,2.5,3087,5002,2,0,0,3,8,3087,2014
415000,3,1,1570,11752,1.5,0,0,5,8,1570,1930
240000,2,1.75,1330,7200,1,0,0,3,7,1330,1993
1175000,4,2,2590,7220,2,0,2,4,10,2590,1930
410000,4,2.25,2150,27345,2,0,0,5,8,2150,1976
255000,4,2.25,1680,3179,2,0,0,3,8,1680,2002
519900,4,2.5,2403,6172,2,0,0,3,9,2403,1999
417400,3,3,2680,12285,1,0,0,4,8,2680,1970
381000,3,1.75,1330,7216,1,0,0,3,7,1330,1969
575000,2,1,1230,2726,1.5,0,0,3,7,880,1920
399500,4,2.5,2560,7492,2,0,0,3,8,2560,2014
360000,4,2.5,2160,9528,2,0,0,3,9,2160,1992
6.00E+05,4,2.5,2710,6474,2,0,0,3,8,2710,2004
719950,3,2.25,2190,2416,3,0,0,3,8,2190,2014
520000,3,2.25,1850,10855,1,0,0,3,8,1370,1985
355000,3,1.75,2370,9750,1,0,0,4,7,1280,1979
315000,2,2.25,1290,2436,2,0,0,3,7,1290,1984
540500,5,3.75,3090,7415,2,0,0,3,8,3090,2014
204000,3,1,980,8000,1,0,0,4,6,980,1954
355000,3,1,900,37800,1,0,0,4,5,700,1923
317000,3,1.5,1390,8300,1,0,0,4,7,1390,1974
980000,4,2.5,3780,10962,2,0,0,3,10,3780,1990
184500,3,1.5,1280,3640,2,0,0,3,6,1280,1983
265000,3,1,1070,4800,1,0,0,3,6,970,1947
190000,3,2.25,1590,11745,1,0,0,3,7,1090,1978
415000,2,1,760,4000,1,0,0,3,7,760,1944
545000,3,2.5,1740,1279,3,0,0,3,8,1740,2008
1688000,4,2.5,3000,7500,2,0,0,3,9,3000,1937
730000,3,2.5,1860,1290,2,0,0,3,9,1240,2010
1050000,4,3.5,3450,7832,2,0,0,3,10,3450,2007
465950,4,2.5,2340,6896,2,0,0,3,7,2340,2001
385000,3,1.75,1890,9920,1,0,0,3,7,1230,1944
465000,3,3.25,1510,1850,2,0,2,3,8,1230,2001
5.00E+05,4,2.75,3000,213008,1,0,0,4,8,3000,1975
799000,3,2.5,2140,9897,1,0,0,4,8,2140,1959
384950,3,1,1540,7740,1,0,0,4,7,1540,1909
250000,2,1,800,5220,1,0,0,3,6,800,1943
427000,2,1,920,3780,1,0,0,3,6,920,1910
528000,5,2.25,2940,38009,1,0,0,3,8,1700,1977
394500,4,2.5,3002,6042,2,0,0,3,8,3002,2004
850000,4,1,2500,35802,1.5,0,0,3,7,2500,1955
264500,3,2.5,1630,8346,1,0,0,3,8,1630,1990
487000,3,2,2590,14052,1,0,0,5,8,1720,1948
369950,3,1,2430,10720,1,0,0,3,7,2430,1977
264000,3,2.25,1552,3677,2,0,0,3,7,1552,2012
282000,3,2.25,1260,915,2,0,0,3,8,1020,2007
715000,4,2.25,1900,8272,1,0,0,4,9,1460,1966
1185000,4,2.75,2850,3000,2.5,0,0,3,9,2530,2003
936000,3,1.75,2960,12420,1,0,2,4,8,1480,1952
343000,2,1.5,1100,1228,2,0,0,3,7,900,2007
840000,4,1.75,2480,11010,1,0,0,4,9,1630,1966
340000,4,2.5,2360,7475,2,0,0,3,8,2360,1992
619500,6,1.5,1680,5202,1.5,0,0,2,7,1680,1911
535000,3,3.25,2670,5108,2,0,2,3,9,2670,2000
485230,4,2.5,2714,12558,2,0,0,3,9,2714,2014
360000,3,2,1930,15540,1,0,0,3,8,1260,1958
1315000,4,2.25,3180,6105,2,0,0,3,10,3180,1905
495000,4,2.5,2460,4862,2,0,0,3,8,2460,2004
415000,3,1.75,1770,10513,1,0,0,4,7,1400,1982
255000,2,2,1140,8400,1,0,0,2,7,1140,1954
1140000,6,3.75,5960,20197,2,0,4,3,10,3900,2005
637000,4,2.75,2900,5803,2,0,0,3,9,2900,2007
385000,4,2,1850,11700,1,0,0,4,8,1850,1969
330000,3,2.5,1660,2890,2,0,0,3,7,1660,2001
665000,3,2.75,1930,2960,1.5,0,0,5,7,1490,1929
355000,3,1.75,2040,22693,1,0,0,4,8,2040,1980
268500,3,2.25,1140,977,2,0,0,3,7,850,2008
315000,3,2,1660,11135,1,0,0,3,8,1660,1971
